candidate_id,source_family,title,year,publisher,url,screening_status,prescreen_bucket,decision_reason,search_id,source_universe
DISC-MEDIA-0140,media,Seris Fight For Justice And Reconciliation From The Trc To Farlam,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-11-28-seris-fight-for-justice-and-reconciliation-from-the-trc-to-farlam/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0141,media,Marikana Settlement Cape Town A Demolition Battle With No Solution In Sight,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-16-marikana-settlement-cape-town-a-demolition-battle-with-no-solution-in-sight/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0142,media,Amcu At Marikana Malibelinye Linye Asiye In One Voice We Are Not Going,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-24-amcu-at-marikana-malibelinye-linye-asiye-in-one-voice-we-are-not-going/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0143,media,Higher Stocks Give Lonmin Breathing Space During Strike,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-02-05-higher-stocks-give-lonmin-breathing-space-during-strike/,candidate_pending_substantive_screen,lonmin_only_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains Lonmin without a high-specificity Marikana case term. Lonmin-only matches can be unrelated corporate or financial stories, so this record is not provisionally eligible and requires acquired-text substantive screening before any inclusion decision.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0144,media,Marikana Commission The Long Game Reveals Itself,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-02-25-marikana-commission-the-long-game-reveals-itself/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0145,media,Marikana Commission A Cop Who Stands For Truth And Accountability,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-03-27-marikana-commission-a-cop-who-stands-for-truth-and-accountability/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0146,media,Marikana Commission Phase Two The Big Picture,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-03-31-marikana-commission-phase-two-the-big-picture/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0147,media,Marikana Commission Phase Two Migrancy,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-04-10-marikana-commission-phase-two-migrancy/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0148,media,Will Marikanas Mr X Be A Game Changer,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-04-15-will-marikanas-mr-x-be-a-game-changer/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0149,media,A Luta Continua Amcu Decides In Zuma Free Marikana,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-04-30-a-luta-continua-amcu-decides-in-zuma-free-marikana/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0150,media,Khayelitsha May Day Rally Silence On Zuma Nkandla And Marikana Not So On Enemies Of The Revolution,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-05-02-khayelitsha-may-day-rally-silence-on-zuma-nkandla-and-marikana-not-so-on-enemies-of-the-revolution/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0151,media,Elections In Marikana The Mining Belt Makes Its Mark In Pictures,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-05-07-elections-in-marikana-the-mining-belt-makes-its-mark-in-pictures/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0152,media,Marikana Commission Man And His Truth A Story Of The Policemen Who Was Not Afraid,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-05-15-marikana-commission-man-and-his-truth-a-story-of-the-policemen-who-was-not-afraid/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0153,media,Platinum Strikes The Marikana Standoff Continues,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-05-15-platinum-strikes-the-marikana-standoff-continues/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0154,media,Marikana Commission All For Nought,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-05-19-marikana-commission-all-for-nought/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0155,media,A Roadshow Like No Other Striking Marikana Miners Looking To Win Hearts And Minds,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-05-26-a-roadshow-like-no-other-striking-marikana-miners-looking-to-win-hearts-and-minds/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0156,media,Marikana Commission When Warning Shots Kill And Wound,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-17-marikana-commission-when-warning-shots-kill-and-wound/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0157,media,Marikana Commission Mr X Mr White,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-06-26-marikana-commission-mr-x-mr-white/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0158,media,Marikana Commission Mr Xs Testimony Collapses Under Cross Examination,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-07-04-marikana-commission-mr-xs-testimony-collapses-under-cross-examination/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0159,media,Daily Vox The Forgotten People Of Marikana,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-07-10-daily-vox-the-forgotten-people-of-marikana/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0160,media,Marikana Commission Mthethwa Chooses Middle Road,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-07-15-marikana-commission-mthethwa-chooses-middle-road/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0161,media,The Buffalo Prince And The Marikana Commission,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-11-the-buffalo-prince-and-the-marikana-commission/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0162,media,Marikana Commission Families Speak,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-14-marikana-commission-families-speak/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0163,media,Marikana Two Years On Cape Towns Protest Artists Remember The Dead,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-15-marikana-two-years-on-cape-towns-protest-artists-remember-the-dead/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0164,media,Editorial Never Forget Marikana,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-17-editorial-never-forget-marikana/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0165,media,Marikana Where Art Thou,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-19-marikana-where-art-thou/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0166,media,Marikana Commission Minister Shabangu Cant Act,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-08-26-marikana-commission-minister-shabangu-cant-act/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0167,media,Marikana When Comrades Clash It Is The Truth That Suffers,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-01-marikana-when-comrades-clash-it-is-the-truth-that-suffers/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0168,media,Marikana Commission Lonmin Under A Scorching Spotlight,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-15-marikana-commission-lonmin-under-a-scorching-spotlight/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0169,media,Marikana Commission Questions Unanswered,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-17-marikana-commission-questions-unanswered/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0170,media,Marikana Sceptical Miners Await An End To The Farlam Commission,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-25-marikana-sceptical-miners-await-an-end-to-the-farlam-commission/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0171,media,Marikana The Musical A Tale Of Democracys Pitfalls,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-09-marikana-the-musical-a-tale-of-democracys-pitfalls/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0172,media,Marikana Dont Touch Lonmin On Its Bermuda,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-12-marikana-dont-touch-lonmin-on-its-bermuda/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0173,media,Marikana The List Of Accused,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-31-marikana-the-list-of-accused/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0174,media,Marikana How The Police Constructed Their Story,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-how-the-police-constructed-their-story/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0175,media,Marikana Lonmins Broken Promises,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-lonmins-broken-promises/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0176,media,Marikana Phiyega Not Fit For Office,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-phiyega-not-fit-for-office/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0177,media,Marikana Time To Meet The Commissioners,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-07-marikana-time-to-meet-the-commissioners/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0178,media,Marikana Commission Ramaphosa Mpofus Number One,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-13-marikana-commission-ramaphosa-mpofus-number-one/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0179,media,Marikana Commission Compensate The Relatives,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-14-marikana-commission-compensate-the-relatives/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0180,media,The Closing Of The Marikana Commission The Thin Blue Lie,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-18-the-closing-of-the-marikana-commission-the-thin-blue-lie/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0181,media,Op Ed After Marikana Commission What Now,2014,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-26-op-ed-after-marikana-commission-what-now/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0182,media,Marikana Report Time For Justice But Will Phiyega Be Fired,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-03-31-marikana-report-time-for-justice-but-will-phiyega-be-fired/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0183,media,Open Letter To President Zuma From The Marikana Support Campaign,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-06-open-letter-to-president-zuma-from-the-marikana-support-campaign/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0184,media,Marikana Massacre Pressure Continues While The President Considers Report,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-12-marikana-massacre-pressure-continues-while-the-president-considers-report/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0185,media,Another Perfect Storm Will Marikana Be Zumas New Nkandla,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-15-another-perfect-storm-will-marikana-be-zumas-new-nkandla/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0186,media,Marikana Report In The Hands Of God And Zuma,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-25-marikana-report-in-the-hands-of-god-and-zuma/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0187,media,Marikana Report Coming To Court,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-26-marikana-report-coming-to-court/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0188,media,Parliament Diary Placards A Date For The Marikana Report And An F Bomb,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-26-parliament-diary-placards-a-date-for-the-marikana-report-and-an-f-bomb/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0189,media,Marikana Report Court Papers Filed,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-03-marikana-report-court-papers-filed/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0190,media,Marikana Report The Pain While President Zuma Applies His Mind,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-08-marikana-report-the-pain-while-president-zuma-applies-his-mind/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
DISC-MEDIA-0191,media,Marikana The Day President Zuma Added Insult To Injury,2015,Daily Maverick,https://www.dailymaverick.co.za/article/2015-06-25-marikana-the-day-president-zuma-added-insult-to-injury/,candidate_pending_substantive_screen,explicit_case_title_review,"Discovered from a documented publisher archive/sitemap and the URL title contains a high-specificity case term (Marikana/Farlam/Nkaneng/Wonderkop/Bapo). This is a review trigger only; substantive corpus eligibility still requires acquired-text case-centrality, text-quality and duplicate review.",SEARCH-MEDIA-ARCHIVE-PRESCREEN,strict_documented
